id,loss
4,1776.23201
6,2408.850535
9,7615.309023
12,2095.989269
15,761.1927044
17,1982.17214
21,1556.066602
28,1074.166697
32,983.7750506
43,3366.476224
46,6092.853011
50,1417.815621
54,2623.815245
62,3056.121086
70,1592.213975
71,3079.794724
75,2149.366797
77,2810.42202
81,2148.404117
83,2711.435467
87,2132.990924
97,2325.291153
103,3184.368357
119,1395.008331
120,5689.05163
127,1310.539261
138,8310.05178
141,3738.801694
148,2188.686029
150,3096.586208
151,5323.723127
158,1787.923648
160,3206.618016
165,4076.939378
168,5692.297221
169,4991.416251
177,2472.207461
178,2339.922731
184,1880.983962
194,15210.3615
198,2211.516769
203,3501.130958
211,2765.751575
217,1352.930935
219,1540.428312
221,7178.806251
227,5583.36088
230,1282.498772
235,1492.368132
240,1361.938048
243,1939.687605
249,2378.359199
253,2719.85532
258,1922.280509
261,1214.476044
263,3699.473564
264,1299.037414
265,5922.143164
268,636.350859
271,2190.294171
274,2902.638425
275,1310.539261
279,2164.107349
282,1219.630346
286,3532.90738
288,1260.54003
294,2164.107349
296,2211.516769
297,1691.484476
300,1077.236746
303,6854.512939
314,1383.705608
315,6294.783948
321,3096.586208
323,4368.973517
330,6347.648941
341,1692.465961
342,4169.049145
352,3350.211053
353,3669.257786
360,3040.247133
361,2406.378617
362,2202.067489
366,3432.186298
372,3204.150957
376,5212.112225
377,3037.620922
379,2104.874186
380,4659.044125
387,830.2295355
392,1386.86682
394,10512.08012
395,2310.747732
397,856.0557202
407,8907.720747
411,5384.574809
416,2357.900758
417,1658.057736
419,2634.33588
428,1944.960432
431,4098.691955
436,12809.19745
438,1736.297192
445,12337.72668
446,5142.5415
455,813.244031
456,187.1595259
461,1560.892678
463,1650.551867
464,3119.306042
466,1286.038411
467,1758.207326
470,2897.596236
475,2083.365745
482,2884.162235
490,4615.217788
496,6624.08753
497,3232.730136
508,6146.590676
510,2474.024675
512,4406.779323
513,1470.61803
523,2231.525378
531,2440.226765
532,8021.353899
533,1192.923083
537,1608.488129
544,4572.0381
547,3894.462257
556,3455.496868
565,3073.750833
566,3742.743214
571,3754.418677
573,545.6146423
574,1022.665428
581,2821.561027
585,2170.661205
589,2421.998104
597,1838.58596
601,2345.273394
602,5634.746814
613,1193.883688
616,3392.466886
619,2750.104555
622,2328.227772
623,1618.295977
629,2229.264954
634,1792.152315
638,1489.452421
642,1594.497804
643,2302.952868
645,1278.410265
648,3096.586208
652,1964.680322
664,1578.070632
666,2270.046961
672,6105.569637
676,3830.679625
678,7352.007193
682,1527.973629
686,2302.952868
688,9385.42949
689,1691.5324
690,2397.932624
692,2629.353978
695,1820.162119
697,1478.093255
698,2211.516769
706,2293.940835
708,2150.305467
712,1308.013952
715,2217.386251
717,4176.491601
725,3642.900381
729,983.4881877
737,3673.609957
739,4677.461657
747,1498.986559
753,2522.012425
758,3037.792147
759,4052.468555
763,1290.769655
773,3342.94301
774,1963.092441
776,4195.456946
788,3133.24896
790,11837.64462
794,1956.718732
801,2298.302476
802,1619.259594
805,1736.227601
809,7045.026652
812,1799.46491
825,3448.667801
828,3296.757199
830,9114.042877
833,1356.797421
850,1599.279237
852,3199.355449
862,3363.144027
863,1452.428034
864,2730.518423
865,3093.603496
868,4947.269309
872,3778.435637
879,1234.839762
880,1948.60346
883,887.0610589
886,1874.329097
923,2382.134805
924,2338.882669
932,1582.240714
945,8104.803865
947,2482.697781
948,2608.763151
955,1569.576142
963,3854.783067
979,1633.485511
989,1818.858289
994,2297.573201
995,2186.712606
998,1997.772096
1000,2942.956576
1018,6560.495123
1019,3497.532637
1028,3434.330192
1034,1902.146533
1038,1600.002429
1040,3263.73111
1042,1896.084858
1057,3587.223494
1058,2609.472736
1063,1422.551529
1066,4277.335258
1071,3398.279325
1073,5637.51106
1074,3738.996478
1077,2952.345656
1080,11965.53253
1088,691.1826696
1096,2193.4256
1097,5883.757072
1105,5339.095673
1115,3073.866901
1116,4246.79704
1122,3909.068279
1130,2254.583148
1133,1798.358184
1137,2784.900523
1140,5018.088497
1143,8462.525163
1149,2857.841998
1150,1592.213975
1153,1608.243658
1157,1771.353338
1180,1312.423246
1183,1896.909529
1188,2477.20954
1193,1732.259737
1200,1557.174504
1209,6532.613047
1214,2150.305467
1219,2097.213579
1223,2152.9148
1227,1425.683201
1228,1836.610478
1229,2116.036538
1233,1348.955816
1238,5903.445866
1239,2979.643078
1241,2191.866467
1243,2265.020731
1244,1192.923083
1245,3992.972035
1277,2988.371784
1279,3559.459843
1292,2090.358472
1293,1694.222962
1299,7760.259761
1304,3171.055741
1313,2515.49336
1328,2786.674228
1330,1731.071808
1334,2318.219943
1335,2139.306107
1336,3981.489635
1341,1411.283187
1344,2421.998104
1351,1784.657138
1352,1340.089754
1354,2772.386637
1368,4925.540106
1373,2291.916037
1375,1155.41654
1381,2173.549006
1384,6031.134999
1385,4805.155707
1388,8749.626194
1401,5762.053874
1402,4042.672891
1404,3328.649469
1406,3044.076393
1409,2398.080521
1422,8517.863596
1429,6002.881206
1433,3955.081902
1438,1892.284161
1444,1689.763664
1446,2123.169058
1450,1902.417807
1451,1489.452421
1454,2062.229783
1458,2657.91067
1461,5832.849909
1464,5851.189388
1465,1784.657138
1478,657.3988787
1479,1075.816869
1480,2056.799343
1484,2015.248477
1486,1185.889487
1488,1223.703347
1489,5170.549498
1491,2286.930373
1507,4041.548592
1515,2063.802339
1519,2842.576916
1528,1718.743134
1529,1103.84991
1530,3686.491801
1532,1033.528728
1541,2174.288392
1542,2188.686029
1547,2603.940059
1549,2313.549293
1553,1903.781392
1554,11807.15319
1555,2351.80336
1559,910.4219264
1565,2215.902753
1568,3252.761443
1576,2632.107954
1579,1841.983739
1592,454.0400414
1596,3387.750725
1605,1489.452421
1607,1661.013209
1612,1130.958457
1617,4178.13204
1619,2074.046621
1620,5857.531096
1624,1417.06447
1627,1903.781392
1633,2615.168438
1636,818.9924832
1639,1140.240403
1640,2632.707123
1644,3712.660057
1646,2041.400217
1647,2190.056512
1654,1378.368269
1655,2690.147012
1664,3044.076393
1665,2366.531543
1667,4537.19605
1669,1147.852128
1678,5117.823523
1682,1332.567715
1689,2131.545639
1690,1535.711168
1693,4635.184198
1695,1346.560646
1705,1063.778566
1706,2999.776418
1708,2454.866116
1716,2292.018075
1720,8108.620199
1722,2650.73959
1749,1980.19475
1750,2086.519164
1751,6643.296292
1760,8063.517462
1763,6604.888169
1770,3521.183921
1777,1792.152315
1785,2212.370295
1791,1739.552003
1794,1332.309254
1800,1523.576933
1816,1842.986382
1817,1608.488129
1821,3406.684708
1836,1300.807212
1838,1799.061772
1851,1659.255583
1852,2178.453131
1854,1753.828772
1856,1371.632363
1865,1626.073472
1872,2149.366797
1878,1185.889487
1880,1225.494172
1881,1578.070632
1882,1347.588528
1886,1246.897946
1892,2465.014981
1894,15988.39567
1898,1986.461606
1899,2911.588398
1902,1612.36795
1903,4882.343585
1906,3346.390785
1910,853.864769
1911,5679.472486
1914,3979.429559
1929,3521.968104
1932,2071.884069
1952,1779.958408
1959,1899.778185
1960,7535.315448
1976,1705.239804
1980,1992.270662
1981,3642.57956
1987,2063.802339
1994,3334.464834
2000,1731.587127
2008,1815.822512
2011,2425.764829
2012,2070.56286
2019,1842.519533
2022,2035.862399
2024,6521.889674
2028,1733.158068
2030,2995.501024
2031,6829.633337
2047,2221.014605
2049,2093.882315
2050,2228.533107
2051,4015.274762
2056,2848.650611
2057,2552.352334
2059,2419.991248
2069,3401.782239
2085,2266.561116
2089,1338.939764
2090,3378.981209
2101,17981.45665
2114,3599.59577
2115,1918.072239
2118,1932.137801
2119,2213.640231
2125,1214.061016
2128,6013.855366
2129,2707.475789
2132,3685.602819
2133,3928.032397
2135,1223.703347
2136,2438.515042
2143,1400.120204
2144,2293.987503
2145,2129.527202
2152,6248.483738
2160,4082.348601
2166,2112.631575
2169,5759.354337
2170,1309.679035
2172,590.3780408
2181,1192.923083
2183,2186.648032
2185,2367.461808
2188,3802.914675
2189,2188.686029
2194,1911.340664
2202,1788.012546
2208,3280.431645
2227,1604.001114
2230,3050.307218
2235,4191.008001
2236,2185.714882
2244,2253.676062
2248,3693.456754
2252,2150.305467
2254,2115.583025
2260,9432.105809
2263,2589.695212
2274,1412.223302
2277,1672.068213
2279,2415.598435
2280,8257.958739
2283,1853.914084
2284,1608.719749
2288,1997.875947
2292,3092.517305
2295,11058.84111
2296,1257.367897
2299,3733.222754
2315,7851.712401
2318,1056.829388
2329,6877.749298
2337,1525.25355
2340,1236.317627
2342,3427.300211
2347,2508.185056
2349,1237.865077
2354,1510.954979
2361,2018.315544
2370,2550.661842
2378,2412.028606
2382,2124.878446
2387,1494.426322
2389,2191.400579
2394,1439.087306
2396,1596.008646
2400,5089.425306
2407,832.2787594
2414,2062.664444
2415,2611.026248
2421,3411.363509
2427,2651.543287
2428,3931.496359
2430,1656.264842
2435,2220.54909
2445,2290.113467
2446,2063.802339
2447,1140.240403
2449,1877.43184
2451,3067.991891
2458,10849.80954
2462,6604.956471
2463,1170.448264
2467,2898.582274
2471,1714.048133
2475,3119.306042
2478,3755.595005
2483,4076.939378
2485,2372.496507
2487,2071.884069
2494,1192.923083
2497,2148.459322
2499,1410.242161
2503,2438.54391
2513,3665.876019
2515,3171.055741
2522,2003.357096
2523,2254.588353
2528,1535.711168
2532,12694.12752
2536,1257.000659
2538,1676.437366
2539,1474.269024
2540,2373.498151
2545,5150.463052
2548,1474.269024
2549,1383.973931
2553,2878.418386
2563,2177.773844
2566,3076.157564
2574,1692.709135
2575,2472.597933
2584,2783.972955
2588,1209.316771
2589,1476.355767
2592,3884.388767
2596,2655.277282
2598,1294.49964
2602,2402.804472
2603,6050.836558
2607,3031.375684
2609,2869.41824
2611,5927.2801
2627,2619.562642
2628,2614.027396
2630,3020.132905
2633,1950.410085
2636,8983.84367
2640,1316.708785
2641,1826.369605
2657,4825.269099
2659,306.2900097
2662,1248.487009
2663,1416.222278
2667,1790.028176
2670,2678.022436
2682,2239.398562
2694,3245.338983
2699,10013.90504
2700,6877.711996
2703,2391.131735
2708,2107.485639
2714,1639.553372
2725,1614.376265
2726,2238.922074
2727,1251.359261
2732,2784.045194
2733,2974.255066
2736,4539.615496
2745,3058.414989
2760,1421.604513
2764,2370.106352
2765,5353.865706
2766,1075.927874
2775,3893.814848
2783,4967.930864
2784,1421.946923
2786,3096.159587
2801,1020.242843
2803,1680.179383
2813,4334.802407
2815,11623.35787
2816,2016.715532
2818,1453.964699
2819,4136.881009
2822,3711.443543
2825,2696.693268
2826,1579.82005
2830,1955.708916
2834,1217.463253
2835,5613.383358
2856,3057.950555
2873,2538.202111
2886,1619.961476
2892,3817.150062
2896,1185.889487
2897,1577.677662
2899,2137.053863
2901,1250.910253
2909,3624.273793
2914,2323.376664
2915,1956.718732
2916,4939.505548
2919,1198.276771
2926,2832.584587
2927,2648.922709
2933,2869.891734
2934,2150.305467
2941,2366.531543
2942,590.7856134
2946,4257.81023
2949,1950.239979
2952,3071.595429
2957,9833.873775
2962,1754.306746
2963,1140.240403
2965,3802.237322
2966,8607.229085
2971,2517.609084
2975,755.9949943
2979,6423.268566
2985,8656.797099
2995,2017.392849
2996,1762.475275
3001,2227.167687
3007,7085.17728
3008,1852.31304
3014,4189.565042
3017,9089.269889
3021,1825.852406
3025,4158.129261
3026,2476.250034
3034,2294.482087
3035,3499.624511
3044,3509.914157
3046,3828.44205
3047,6670.829147
3057,5230.217631
3059,3146.941683
3063,12370.46958
3065,2121.555753
3067,979.8881999
3069,2031.055656
3076,5162.986789
3086,2174.248181
3088,2411.691899
3090,1786.038061
3096,2217.386251
3100,1400.120204
3102,2027.121205
3103,4821.892692
3107,936.2182887
3118,1147.852128
3120,4419.180428
3123,2855.658505
3128,2409.783005
3132,2013.365525
3140,1207.513815
3152,4972.59924
3165,15922.53615
3183,2107.038763
3190,1999.531024
3197,2678.022436
3201,1701.425513
3203,3111.839199
3214,1634.344396
3219,5112.096957
3220,840.6375476
3221,2210.672657
3229,2753.035207
3234,4161.668184
3235,3843.89288
3240,1784.566623
3241,1614.376265
3249,6655.157484
3254,1220.576545
3264,2623.815245
3266,3056.121086
3270,1478.556924
3282,1278.681378
3285,960.9599371
3289,3219.388439
3291,2211.516769
3295,2371.36088
3299,1485.079387
3302,1081.939156
3303,2313.549293
3308,3872.768809
3309,1996.004609
3324,5167.082646
3327,6194.852468
3330,6315.566097
3335,2412.028606
3339,1344.695484
3340,2306.576721
3343,4162.665099
3350,2925.346967
3353,1717.119405
3356,5151.074149
3361,2303.331051
3368,1661.904835
3376,15975.03124
3381,2654.558775
3383,5040.916565
3397,1534.737633
3403,2674.81855
3405,1751.858009
3410,1638.789919
3412,2567.757966
3416,3551.273567
3417,2626.927351
3423,2495.133715
3427,5094.087571
3435,4769.418161
3439,1950.239979
3441,1643.36758
3450,2191.884802
3453,1356.872318
3454,3013.24082
3458,5512.801119
3459,2052.15782
3467,5246.580959
3469,3434.507993
3477,1499.902155
3478,5534.148673
3482,1303.813966
3484,2787.719619
3506,1805.1931
3515,3841.133388
3522,2181.049336
3523,1849.87673
3526,1906.426698
3532,2161.354847
3534,3974.551122
3537,2150.305467
3539,2586.052223
3542,4521.248031
3545,2028.329897
3552,1023.970611
3554,2246.534702
3573,5202.822288
3576,1577.906528
3577,1948.126575
3580,1560.775942
3583,1192.923083
3584,2332.714305
3609,1930.226954
3613,5723.318308
3623,2721.98762
3624,2348.068472
3638,1554.098325
3642,2518.53381
3643,2430.291899
3647,1436.83443
3653,2356.965505
3654,4839.425477
3656,2384.04268
3658,1673.607483
3659,3074.701601
3663,4121.328659
3664,1568.293779
3666,1327.042042
3681,1664.520672
3689,3626.604266
3694,2399.065936
3695,2299.423881
3699,2366.531543
3701,2332.714305
3704,1780.052588
3721,2049.447424
3726,5181.627807
3727,2411.462832
3729,2311.047532
3731,3189.449212
3738,2476.822925
3740,4355.185012
3744,776.8027344
3757,1729.495397
3758,1083.054872
3778,2613.339705
3781,3779.153031
3790,699.8361314
3796,1490.991348
3798,8051.762961
3804,1655.772773
3813,2055.477392
3814,2664.606962
3815,3532.90738
3818,2103.343105
3823,3806.138975
3826,3361.529899
3831,969.0229112
3834,2623.815245
3835,2847.2331
3849,2160.529704
3850,2963.606283
3855,2494.746024
3864,988.1092371
3867,1779.970037
3871,1764.042737
3879,2992.766584
3880,7288.107765
3882,7549.795516
3884,7229.383867
3893,1151.814244
3895,1788.13084
3901,2004.685699
3903,1608.488129
3913,1880.920633
3921,905.0936605
3929,2511.641384
3947,1250.910253
3962,2505.663896
3963,1699.991637
3966,2176.000743
3975,1977.579992
3976,4710.367824
3977,1939.687605
3978,2481.392849
3979,1185.845491
3983,2853.370045
3985,1257.000659
3989,5785.337947
3992,3199.355449
3995,1484.807672
4008,1811.291955
4013,2279.572552
4029,1436.344641
4035,2450.052211
4040,6181.737077
4048,1168.458734
4060,6830.629043
4066,2665.180949
4075,1580.053607
4079,2650.816065
4083,1566.027278
4091,792.4346341
4092,1856.767118
4093,2322.139192
4098,5255.258104
4108,3099.584836
4109,1313.08449
4110,3704.346806
4116,2730.955004
4129,2505.237574
4130,9240.171681
4140,4188.002729
4146,1799.061772
4150,3790.151787
4151,4373.825567
4153,1726.018722
4169,3249.396484
4170,2131.545639
4179,1904.615716
4183,6394.370676
4188,4053.031192
4190,2284.391412
4193,3460.116479
4201,2826.939589
4205,2542.087805
4210,2313.478739
4226,1696.59365
4229,2398.080521
4241,1370.939182
4242,2483.583153
4257,1996.98061
4258,1313.08449
4260,2160.529704
4263,5589.230949
4267,2510.229806
4273,1086.386709
4274,2728.593278
4277,1637.339337
4281,1255.447029
4283,4331.474006
4293,2251.048394
4294,1786.107952
4305,3650.480505
4307,3820.398172
4318,2190.294171
4325,2859.399083
4327,4686.85031
4332,3635.374828
4335,8076.025094
4336,12936.2409
4337,1124.025161
4339,3081.272793
4343,2055.477392
4346,2412.028606
4348,1614.376265
4350,7291.790805
4358,1852.31304
4359,3015.181558
4363,1831.131705
4366,5646.283326
4374,1219.179034
4375,2052.15782
4377,1295.615295
4393,2145.229855
4395,3450.89516
4400,3177.211403
4402,5594.323732
4404,1101.543645
4415,2180.34851
4418,923.325078
4422,1564.9603
4430,1924.37164
4432,1712.626663
4433,1158.590315
4435,5602.979039
4438,2618.926431
4444,2338.474862
4447,2782.512976
4451,5751.156735
4452,2018.315544
4457,3573.128503
4459,4299.792213
4469,1192.923083
4471,6717.300938
4486,1034.160255
4488,2307.222432
4510,2370.655083
4515,2806.027343
4527,2770.937088
4530,2301.800721
4534,1262.550578
4535,4152.150809
4536,1866.941256
4548,3796.759639
4549,1927.638009
4551,3311.660651
4556,8669.067106
4559,1052.5064
4564,1432.422997
4570,4145.048186
4575,5526.662777
